@RELATION caltech101

@ATTRIBUTE	quantCol0	NUMERIC
@ATTRIBUTE	quantCol1	NUMERIC
@ATTRIBUTE	quantCol2	NUMERIC
@ATTRIBUTE	quantCol3	NUMERIC
@ATTRIBUTE	quantCol4	NUMERIC
@ATTRIBUTE	quantCol5	NUMERIC
@ATTRIBUTE	quantCol6	NUMERIC
@ATTRIBUTE	quantCol7	NUMERIC
@ATTRIBUTE	quantCol8	NUMERIC
@ATTRIBUTE	quantCol9	NUMERIC
@ATTRIBUTE	quantCol10	NUMERIC
@ATTRIBUTE	quantCol11	NUMERIC
@ATTRIBUTE	quantCol12	NUMERIC
@ATTRIBUTE	quantCol13	NUMERIC
@ATTRIBUTE	quantCol14	NUMERIC
@ATTRIBUTE	quantCol15	NUMERIC
@ATTRIBUTE	quantCol16	NUMERIC
@ATTRIBUTE	quantCol17	NUMERIC
@ATTRIBUTE	quantCol18	NUMERIC
@ATTRIBUTE	quantCol19	NUMERIC
@ATTRIBUTE	quantCol20	NUMERIC
@ATTRIBUTE	quantCol21	NUMERIC
@ATTRIBUTE	quantCol22	NUMERIC
@ATTRIBUTE	quantCol23	NUMERIC
@ATTRIBUTE	quantCol24	NUMERIC
@ATTRIBUTE	quantCol25	NUMERIC
@ATTRIBUTE	quantCol26	NUMERIC
@ATTRIBUTE	quantCol27	NUMERIC
@ATTRIBUTE	quantCol28	NUMERIC
@ATTRIBUTE	quantCol29	NUMERIC
@ATTRIBUTE	quantCol30	NUMERIC
@ATTRIBUTE	quantCol31	NUMERIC
@ATTRIBUTE	quantCol32	NUMERIC
@ATTRIBUTE	quantCol33	NUMERIC
@ATTRIBUTE	quantCol34	NUMERIC
@ATTRIBUTE	quantCol35	NUMERIC
@ATTRIBUTE	quantCol36	NUMERIC
@ATTRIBUTE	quantCol37	NUMERIC
@ATTRIBUTE	quantCol38	NUMERIC
@ATTRIBUTE	quantCol39	NUMERIC
@ATTRIBUTE	quantCol40	NUMERIC
@ATTRIBUTE	quantCol41	NUMERIC
@ATTRIBUTE	quantCol42	NUMERIC
@ATTRIBUTE	quantCol43	NUMERIC
@ATTRIBUTE	quantCol44	NUMERIC
@ATTRIBUTE	quantCol45	NUMERIC
@ATTRIBUTE	quantCol46	NUMERIC
@ATTRIBUTE	quantCol47	NUMERIC
@ATTRIBUTE	quantCol48	NUMERIC
@ATTRIBUTE	quantCol49	NUMERIC
@ATTRIBUTE	quantCol50	NUMERIC
@ATTRIBUTE	quantCol51	NUMERIC
@ATTRIBUTE	quantCol52	NUMERIC
@ATTRIBUTE	quantCol53	NUMERIC
@ATTRIBUTE	quantCol54	NUMERIC
@ATTRIBUTE	quantCol55	NUMERIC
@ATTRIBUTE	quantCol56	NUMERIC
@ATTRIBUTE	quantCol57	NUMERIC
@ATTRIBUTE	quantCol58	NUMERIC
@ATTRIBUTE	quantCol59	NUMERIC
@ATTRIBUTE	quantCol60	NUMERIC
@ATTRIBUTE	quantCol61	NUMERIC
@ATTRIBUTE	quantCol62	NUMERIC
@ATTRIBUTE	quantCol63	NUMERIC
@ATTRIBUTE	class	{binocular,lobster,starfish,scorpion,wild_cat,sea_horse,nautilus,grand_piano,stop_sign,stapler,tick,cougar_body,inline_skate,strawberry,headphone,emu,ewer,ceiling_fan,watch,camera,schooner,helicopter,cellphone,cup,buddha,barrel,windsor_chair,dolphin,rhino,brontosaurus,chair,stegosaurus,Leopards,panda,revolver,water_lilly,okapi,menorah,anchor,metronome,euphonium,bonsai,bass,elephant,cannon,kangaroo,mayfly,joshua_tree,crayfish,pyramid,car_side,wheelchair,dalmatian,rooster,dollar_bill,airplanes,flamingo_head,crab,lamp,gramophone,snoopy,hedgehog,mandolin,soccer_ball,laptop,beaver,garfield,ibis,flamingo,platypus,scissors,minaret,yin_yang,crocodile_head,Faces,hawksbill,Motorbikes,accordion,sunflower,pagoda,ferry,dragonfly,trilobite,octopus,crocodile,brain,Faces_easy,electric_guitar,gerenuk,saxophone,ant,umbrella,butterfly,ketch,wrench,chandelier,cougar_face,pigeon,pizza,llama,lotus}

@DATA
0,0,0,0,84,104,0,0,124,60,0,0,0,0,0,0,76,82,105,190,0,0,3,0,117,113,68,46,0,0,0,0,83,84,76,103,103,107,75,51,48,3,0,5,5,0,0,0,52,15,3,23,66,34,13,24,57,3,7,0,5,3,3,21,minaret
0,0,0,0,0,0,0,0,44,64,0,0,3,0,0,0,48,223,0,0,0,0,0,0,139,139,109,90,143,121,18,3,109,121,130,74,0,0,3,4,129,85,74,51,188,107,36,15,128,88,65,35,15,13,25,12,173,91,45,40,45,46,29,15,minaret
0,0,0,0,9,0,0,0,104,110,2,8,0,0,0,0,0,154,0,0,0,0,0,0,133,178,166,76,0,23,10,43,40,66,81,106,6,3,0,0,102,95,71,23,36,49,25,24,63,61,62,33,39,26,16,5,94,43,43,33,35,28,20,0,minaret
0,0,0,0,0,0,0,0,9,18,12,14,0,0,0,0,4,0,73,0,0,0,0,0,74,108,114,68,0,0,0,0,94,218,18,0,5,16,31,5,109,104,94,41,14,16,5,0,144,85,48,4,135,89,59,9,124,130,59,52,36,36,11,0,minaret
0,0,0,0,99,3,0,0,0,0,0,0,0,0,0,0,245,28,29,3,0,0,0,0,66,93,116,66,0,0,0,0,109,90,47,7,0,0,0,0,96,98,74,20,9,19,25,3,95,68,52,13,35,22,11,3,112,71,47,45,28,28,9,0,minaret
0,0,0,0,34,0,0,0,59,127,2,1,0,0,0,0,8,177,0,0,0,0,0,0,56,116,117,75,0,0,2,0,46,48,96,94,0,0,0,0,47,92,70,43,14,5,31,8,46,54,72,40,6,18,9,7,54,27,58,35,29,49,30,4,minaret
5,0,0,0,0,0,0,0,101,46,21,46,0,0,0,28,0,116,0,0,0,0,0,0,100,194,180,76,5,11,52,166,3,7,8,102,0,0,0,0,46,45,42,31,22,32,42,73,18,8,3,28,4,0,0,0,58,5,0,0,3,0,3,5,minaret
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,41,104,125,86,41,39,28,12,134,90,51,20,0,0,0,0,64,127,135,87,108,142,123,67,80,71,47,26,2,0,0,0,50,26,56,40,35,31,11,16,minaret
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,64,98,88,70,0,0,0,0,17,19,31,182,109,136,86,45,86,98,85,76,40,41,15,3,49,40,46,128,103,118,105,102,93,73,69,51,36,30,45,28,minaret
0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,26,173,0,0,0,0,0,0,53,52,52,46,200,120,33,3,104,134,111,122,0,0,0,0,44,37,43,38,134,69,51,35,58,44,27,31,1,0,0,0,55,5,9,8,8,0,9,26,minaret
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,53,0,0,0,0,0,0,0,0,0,0,0,0,2,50,154,255,104,0,0,0,0,18,21,11,0,26,84,165,124,78,62,65,58,71,53,82,44,minaret
0,0,0,0,49,10,0,0,89,25,41,45,0,0,0,0,1,153,4,77,0,0,0,0,83,156,133,83,0,0,9,89,48,55,97,177,8,21,0,0,43,82,100,86,15,10,55,122,52,48,76,117,39,55,42,7,60,13,28,10,34,66,65,26,minaret
26,10,0,0,0,0,0,0,72,88,3,77,0,0,0,0,1,38,0,0,0,0,0,0,130,168,107,81,3,16,14,26,20,53,63,176,7,1,0,0,129,133,78,63,30,78,73,65,72,97,79,119,64,40,8,14,116,123,112,79,55,30,41,94,minaret
0,0,0,0,0,0,0,0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,155,101,89,6,5,7,22,0,0,58,75,3,0,0,0,121,75,63,169,29,27,24,113,27,18,23,83,21,0,0,0,96,28,5,7,11,23,96,49,minaret
0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,143,157,33,0,0,0,0,0,0,0,0,91,58,94,7,146,57,11,0,0,0,0,0,5,0,0,0,115,30,32,0,54,2,1,2,3,0,0,0,minaret
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,41,100,255,255,255,255,183,minaret
0,0,0,0,0,0,0,0,9,8,0,3,0,0,0,0,0,255,0,0,0,0,0,0,78,99,148,170,0,0,10,3,38,47,109,89,0,0,0,0,47,54,76,132,3,18,50,67,38,29,47,59,1,0,0,3,55,9,13,12,11,19,21,70,minaret
0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,133,0,0,0,0,0,0,44,72,63,63,0,5,0,0,16,69,109,229,9,6,3,0,48,74,81,99,8,37,56,37,45,69,119,107,15,30,29,30,72,44,82,67,83,93,102,99,minaret
0,0,0,0,234,50,0,0,0,0,8,5,0,0,0,3,99,100,55,6,0,0,0,0,8,11,9,0,7,39,71,69,122,111,115,119,15,3,3,0,50,20,13,8,53,63,72,63,116,98,98,102,68,51,33,24,102,54,47,40,34,23,26,34,minaret
0,0,0,0,0,0,0,0,160,34,6,3,0,0,0,0,0,0,8,0,0,0,0,0,236,155,34,6,4,0,0,0,0,140,7,0,12,69,0,0,235,56,0,0,21,0,0,0,23,60,1,0,42,79,0,0,76,41,27,0,0,0,0,0,minaret
28,0,0,0,127,0,0,0,79,0,0,0,0,0,0,0,56,198,3,0,0,0,5,0,161,144,3,0,16,20,11,5,109,114,91,96,20,3,0,0,145,119,16,3,72,43,15,9,125,69,25,17,59,30,8,0,197,88,79,20,7,5,5,3,minaret
3,0,0,0,0,0,0,0,41,109,12,41,0,0,0,0,0,0,0,21,0,0,0,0,25,82,78,52,0,0,0,0,26,47,193,157,0,3,5,5,22,64,53,22,3,0,0,0,55,60,77,35,19,64,55,14,55,0,23,21,13,27,10,0,minaret
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,4,0,0,0,11,35,213,0,3,0,0,6,135,74,0,0,9,3,0,30,75,121,108,16,123,58,3,66,26,55,184,101,41,3,0,minaret
139,109,0,0,0,0,0,0,108,113,32,124,0,0,0,0,0,170,0,0,0,0,0,0,150,176,67,77,3,0,27,60,7,15,84,160,17,14,0,0,84,83,44,46,30,21,27,69,48,45,54,81,38,24,0,3,64,56,41,54,27,22,44,53,minaret
0,0,0,0,0,0,0,0,26,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,105,113,68,0,3,0,0,6,6,19,174,0,0,3,41,46,128,77,72,31,86,28,12,29,51,68,136,5,29,57,128,74,44,180,140,123,115,99,119,minaret
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,45,51,48,62,31,62,240,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,20,0,0,0,0,3,0,3,3,0,0,0,0,120,103,101,115,8,8,16,17,95,17,30,30,164,47,33,33,255,83,73,66,75,74,75,190,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,236,230,241,226,255,255,255,yin_yang
0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,84,69,23,0,0,0,0,0,0,0,0,71,79,54,7,150,63,75,95,0,0,0,20,5,4,6,67,154,92,98,117,161,22,14,14,17,21,78,241,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,255,146,88,104,92,130,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,21,18,22,31,110,114,255,234,166,89,41,7,19,15,255,255,255,211,214,255,255,65,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,87,24,31,30,121,0,0,0,0,3,0,0,0,32,16,14,74,59,42,36,111,15,0,0,3,255,92,51,44,25,49,51,193,yin_yang
0,152,0,0,0,0,0,0,0,0,43,54,0,0,0,0,0,0,0,0,0,0,0,0,88,28,2,7,0,0,0,0,44,0,0,0,3,0,0,0,75,10,13,47,50,5,3,27,80,7,7,40,53,0,0,17,255,57,37,35,34,49,65,221,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,19,17,6,0,3,3,67,9,11,13,0,0,0,0,144,132,138,137,150,85,61,75,93,49,40,35,10,6,3,3,255,255,162,115,87,80,87,185,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,117,72,102,90,80,122,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,106,225,95,0,0,11,4,0,0,0,0,0,0,0,0,94,98,173,58,0,0,52,32,0,0,0,27,0,0,0,0,0,0,3,5,5,11,43,61,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,112,90,87,95,230,249,0,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,50,79,0,0,0,4,15,8,10,19,72,3,0,0,0,68,26,45,25,28,1,9,74,174,89,74,164,102,6,3,0,255,240,38,3,1,7,43,39,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,9,75,0,0,0,0,0,0,0,0,0,0,0,3,158,255,207,120,136,127,167,255,yin_yang
0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,0,0,0,0,0,5,61,78,106,29,29,5,3,107,46,18,11,0,0,0,0,6,90,91,105,53,195,69,38,69,101,39,27,0,0,0,5,0,16,18,192,130,59,61,90,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,101,74,74,76,80,100,255,yin_yang
0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,85,26,0,0,52,53,0,0,3,9,0,0,0,0,111,64,28,26,30,55,71,84,37,13,5,183,5,0,3,65,126,32,20,47,139,27,42,92,255,119,98,97,84,93,118,255,yin_yang
132,0,0,0,0,0,0,126,93,32,0,0,0,0,0,0,0,0,0,0,0,0,59,5,26,51,64,79,0,0,0,0,0,0,0,0,74,27,28,32,61,57,67,88,20,7,5,0,49,5,10,10,154,85,68,78,230,72,56,34,33,45,42,66,yin_yang
253,0,0,0,0,0,0,191,14,130,0,0,0,0,0,0,0,0,0,0,0,0,7,80,0,0,14,140,0,0,0,43,0,0,0,7,0,0,3,85,0,0,42,125,0,0,36,120,0,0,21,103,0,0,12,117,0,0,0,0,0,64,83,156,yin_yang
169,0,0,0,0,0,0,66,165,132,0,0,0,0,0,0,0,0,0,0,0,0,49,9,3,35,89,255,0,0,0,24,0,0,0,0,0,0,0,7,0,3,26,234,0,0,0,150,0,0,0,2,0,0,2,21,0,0,0,0,0,2,3,117,yin_yang
0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,54,37,0,0,0,0,0,0,0,0,0,0,0,3,3,3,38,50,52,59,0,0,0,0,26,0,3,22,15,7,11,28,57,56,51,87,17,0,0,8,232,77,78,79,88,86,87,234,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,123,103,92,90,76,93,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,150,88,0,10,107,44,0,0,0,0,0,0,0,0,84,73,140,81,105,92,143,79,40,3,3,0,12,0,0,0,255,84,46,38,42,35,62,86,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,10,0,0,0,0,0,0,0,0,0,0,0,0,67,120,138,144,0,0,0,0,5,9,0,18,11,10,18,71,156,206,255,202,197,242,255,255,yin_yang
192,25,0,0,9,0,0,0,104,26,26,0,0,0,0,0,151,158,25,15,0,0,3,0,141,141,37,10,55,33,59,85,188,125,206,199,87,26,3,4,92,76,34,13,70,37,61,68,145,76,94,83,126,42,11,1,27,122,40,24,26,13,7,0,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,27,60,107,102,0,0,0,0,16,3,0,0,66,60,99,152,72,103,242,249,15,0,0,0,197,62,48,45,52,75,76,46,yin_yang
128,0,0,0,30,0,0,0,158,82,0,0,0,0,0,0,80,139,47,73,0,0,0,0,68,70,36,7,0,0,0,0,59,39,88,116,13,36,31,0,61,12,7,45,9,0,0,25,77,15,29,74,54,33,24,23,246,102,72,66,66,83,144,138,yin_yang
0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,5,120,0,0,0,0,0,0,93,148,60,0,3,0,5,5,188,120,98,136,0,0,0,0,82,55,20,0,26,33,22,7,126,51,15,9,28,5,3,0,54,46,37,26,7,5,0,0,yin_yang
0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,57,0,6,0,0,0,0,0,0,0,0,0,0,3,6,68,100,0,0,62,0,0,0,0,71,0,5,0,57,26,30,97,115,44,51,129,51,3,3,3,255,128,100,100,88,75,63,92,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,97,82,67,75,75,109,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,93,78,69,79,84,79,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,134,117,123,116,108,140,255,yin_yang
129,182,0,0,0,20,0,122,70,49,24,120,0,0,0,0,5,3,31,8,0,0,71,59,145,62,52,35,5,0,3,0,49,4,18,13,72,0,3,0,129,5,7,8,62,3,0,0,106,5,8,3,89,5,8,0,235,18,0,5,3,0,0,3,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,87,76,64,70,83,83,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,92,94,62,7,3,0,0,19,0,0,7,0,0,0,0,255,255,255,223,186,175,239,254,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,90,89,87,86,82,117,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,128,77,60,50,65,138,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,41,24,30,17,22,19,66,0,0,0,0,251,213,127,79,79,98,128,255,yin_yang
5,0,0,0,0,0,0,0,108,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,109,255,198,44,0,2,2,2,0,2,9,32,0,0,0,0,57,76,101,80,6,15,20,45,14,7,17,80,0,0,3,42,84,29,36,26,34,66,88,132,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,99,5,56,0,0,0,0,0,0,0,3,38,23,9,52,107,82,11,29,58,46,0,0,0,0,36,65,77,129,32,54,68,108,61,58,41,99,36,50,31,68,104,95,104,50,42,74,197,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,255,255,255,255,255,187,148,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,6,0,3,0,0,0,0,0,35,33,35,74,35,17,20,40,83,50,41,54,5,1,1,1,255,137,92,103,93,109,135,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,104,94,78,89,92,113,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,10,0,0,1,1,0,0,5,1,0,5,55,31,3,39,55,43,16,8,41,92,55,0,22,32,36,75,120,70,21,201,226,255,255,244,219,88,18,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,146,127,126,135,147,212,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,137,10,71,0,0,0,0,0,0,3,16,27,14,14,76,131,108,3,12,49,38,0,3,0,0,55,102,91,112,51,80,86,126,80,59,37,79,23,31,9,30,136,124,147,72,44,123,204,225,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,118,117,93,97,103,137,255,yin_yang
0,0,255,10,0,0,0,0,0,0,0,0,155,255,0,7,0,0,0,0,0,0,0,0,10,0,0,0,222,111,57,11,19,0,0,0,53,0,0,0,81,3,0,18,173,11,17,30,106,0,0,14,132,9,3,25,255,36,33,30,30,22,18,114,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,38,174,0,0,0,0,0,0,0,0,8,3,3,22,62,82,75,67,5,0,0,9,19,0,0,13,180,3,40,37,39,38,3,186,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,91,39,0,0,0,0,0,0,8,0,0,0,15,3,19,0,105,63,58,3,3,0,0,0,249,50,41,28,43,94,89,48,yin_yang
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,62,25,23,113,135,64,0,0,0,0,76,3,0,0,143,171,88,6,15,43,60,69,0,3,20,31,96,48,46,22,71,68,51,13,45,40,28,30,32,65,80,3,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,145,124,117,125,138,171,255,yin_yang
0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,125,153,134,65,0,3,5,0,0,0,0,0,0,3,9,3,104,157,167,164,37,38,32,46,32,26,19,36,0,18,18,18,17,147,106,71,65,79,97,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,119,12,66,0,0,0,0,0,0,8,38,28,23,12,66,117,92,2,8,43,33,3,3,0,0,54,97,88,109,52,68,80,119,66,53,36,87,36,50,7,30,143,131,157,72,39,119,210,243,yin_yang
23,27,0,59,78,36,0,18,11,23,10,56,0,31,40,54,85,82,59,80,11,0,6,3,1,43,65,5,6,24,75,23,120,97,98,159,3,35,18,0,0,21,35,4,2,17,30,18,25,40,39,60,3,26,24,0,0,3,13,15,9,19,0,25,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,34,209,0,0,0,0,0,0,0,0,0,0,0,0,217,197,194,248,0,0,0,0,39,3,0,0,3,0,3,0,255,170,141,137,143,157,159,116,yin_yang
0,0,0,0,135,37,0,0,0,0,0,0,0,0,0,0,64,69,44,52,0,0,0,0,0,3,0,6,0,0,0,3,44,69,82,77,0,0,0,0,12,15,9,79,73,46,11,58,127,96,31,94,3,0,0,18,47,240,169,61,56,66,74,255,yin_yang
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,145,98,101,102,110,140,255,yin_yang
49,6,0,0,0,0,0,9,79,255,0,35,0,0,0,0,0,0,0,0,0,0,44,50,106,122,101,102,0,0,0,5,0,0,0,0,71,74,27,5,95,15,0,6,33,0,0,4,37,0,0,0,78,29,0,0,146,24,3,0,0,0,0,0,yin_yang
0,0,0,0,0,0,0,0,0,0,148,3,0,0,0,0,0,0,0,0,0,0,0,0,41,112,51,53,0,0,0,0,0,0,0,0,0,0,0,0,65,18,0,56,3,0,0,3,46,0,3,3,12,0,0,0,218,49,36,22,33,48,55,211,yin_yang
97,0,0,0,0,0,0,0,194,127,29,33,0,0,0,0,0,0,0,0,0,0,0,0,255,254,183,101,41,92,109,72,0,0,0,0,48,16,3,0,255,168,122,74,154,151,139,115,75,25,10,5,135,22,5,0,255,147,78,56,36,35,24,14,crocodile_head
0,0,0,0,0,0,0,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0,1,3,45,92,138,141,0,0,0,0,3,17,50,63,72,190,255,255,4,13,15,59,0,0,0,0,0,0,7,24,14,67,128,149,0,0,0,0,0,0,0,31,crocodile_head
9,0,0,0,0,0,0,0,255,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,255,96,3,4,0,0,0,0,0,0,0,63,31,0,0,81,13,0,0,3,0,0,0,8,0,0,0,55,6,0,0,62,7,0,0,0,0,0,0,crocodile_head
38,0,0,0,0,0,0,0,255,255,54,104,0,0,0,0,0,0,0,0,0,0,0,0,83,53,63,52,0,0,0,0,3,0,0,0,16,3,0,0,26,0,0,0,3,0,0,0,8,0,0,0,22,0,0,0,15,0,0,0,0,0,0,0,crocodile_head
